storeCode,storeName,address,latitude,longitude,distance,startTime,endTime,openYn,holidayYn,openYmd,salesCloseYmd,searchKeywords,storeImageUrl,smartReturnYn,salesStoreYn,remainQuantity,o2oRemainQuantity,pickupYn,payOperDt,statusCode,promotionYn,newOpenYn,oyHotPlaceYn,popupYn,clickCnt,businessPlaceShapeTypeCode,promotionInfo,couponInfo,skinScanYn,oliveBetterFlag
D276,상록수역점,경기도 안산시 상록구 용신로 390 현대프라자 1층,37.3014448,126.8655233,31.06,0900,2230,False,False,20140629,,,D276_1.jpg,True,False,0,0,True,,E,False,False,False,False,35,DA,,,False,False
DB76,안산고잔광장점,"경기도 안산시 단원구 광덕3로 167 신영프라자 제1층 104호, 105호, 106호",37.312685,126.8315887,31.07,1000,2300,True,False,20171213,,,DB76_1.jpg,True,False,0,0,True,,O,False,False,False,False,30,DA,,,False,False
DCDC,안산원곡점,경기도 안산시 단원구 화랑로 102 e편한세상초지역센트럴포레상가2동,37.3263064411963,126.800390969543,31.07,1030,2230,False,False,20210831,,,DCDC_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
D364,안산고잔점,경기도 안산시 단원구 광덕대로 168,37.3113348,126.8308435,31.23,1000,2230,False,False,20150630,,,D364_1.jpg,True,False,0,0,True,,E,False,False,False,False,40,DA,,,False,False
DB94,용인연원마을점,경기도 용인시 기흥구 용구대로 2398 삼호벽산아파트 주상가 106호,37.3003045,127.1072655,31.25,1000,2200,False,False,20180131,,,DB94_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,E1,,,False,False
DBB7,양주덕정점,"경기도 양주시 회정로 135 (덕정동) 주차빌딩 101호, 102호",37.8377382,127.0683903,31.3,1000,2200,False,False,20180427,,,DBB7_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DC13,수원엘포트몰점,"경기도 수원시 영통구 광교중앙로 145 지상1층 49호, 50호, 51호",37.2870502,127.0577372,31.46,1030,2200,False,False,20181214,,,DC13_1.jpg,True,False,0,0,True,,E,False,False,False,False,30,DA,,,False,False
DE74,롯데몰광교점,경기도 수원시 영통구 도청로 10 B1층 올리브영,37.2866696524735,127.055448351197,31.47,1030,2100,False,False,20240430,,,DE74_1.jpg,True,False,0,0,False,,E,False,False,False,False,24,DA,,,False,False
DA43,안산초지점,경기도 안산시 단원구 광덕1로 56,37.3081845,126.815765,32.15,1030,2230,False,False,20161110,,,DA43_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
D406,용인구성점,"경기도 용인시 기흥구 구성로 103 106호(언남동,멀티프라자)",37.2940437,127.1207569,32.33,1000,2200,False,False,20151027,,,D406_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,E1,,,False,False
DE46,수원금곡점,"경기도 수원시 권선구 금곡로 219 리더스빌딩 107호, 108호",37.2750009452322,126.954079196941,32.26,1000,2230,False,False,20240126,,,DE46_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DDDA,수원역점,경기도 수원시 팔달구 매산로 7-1 올리브영,37.2673207049708,127.002307689882,33.03,1000,2300,True,False,20230902,,,DDDA_1.jpg,True,False,0,0,True,,O,False,False,False,False,49,DA,,,False,False
DCD3,수원중앙점,경기도 수원시 팔달구 향교로 5 1층올리브영,37.2677807847017,127.001860346007,32.98,1000,2300,True,False,20211029,,,DCD3_1.jpg,True,False,0,0,True,,O,False,False,False,False,60,DA,,,False,False
DA36,용인흥덕점,"경기도 용인시 기흥구 흥덕2로87번길 18 영덕동, 이씨티 C동 1층",37.275766,127.0718284,32.96,1000,2230,False,False,20161117,,,DA36_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,E1,,,False,False
DC87,광교앨리웨이점,경기도 수원시 영통구 광교호수공원로 80 (원천동 593 1층 127호),37.2730876685805,127.061262679777,33.05,1000,2200,False,False,20200423,,,DC87_2025071891621141.png,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
DBC8,수원AK타운중앙점,경기도 수원시 팔달구 덕영대로 924 (매산로1가) AK & 지하1층,37.2656796,127.0002404,33.21,1030,2200,False,False,20180518,,,DBC8_1.jpg,True,False,0,0,False,,E,False,False,False,False,98,DA,,,True,False
DCBC,타임빌라스수원점,경기도 수원시 권선구 세화로 134 타임빌라스수원점 2층,37.2641779524716,126.997293771381,33.37,1030,2200,False,False,20210129,,,DCBC_2024103031331371.jpg,True,False,0,0,False,,E,False,False,False,False,25,DA,,,True,False
D369,용인구갈점,경기도 용인시 기흥구 구갈로 64,37.2801343,127.1115588,33.49,1000,2230,False,False,20150716,,,D369_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DB8D,동수원점,경기도 수원시 팔달구 권광로 202 1층,37.2653909,127.0336941,33.49,1000,2230,False,False,20180313,,,DB8D_1.jpg,True,False,0,0,True,,E,False,False,False,False,39,DA,,,False,False
DEB1,수원인계점,"경기도 수원시 팔달구 권광로 187 대성프라자 1,2층",37.2642509299937,127.032471617692,33.6,1000,2300,True,False,20241030,,,DEB1_2025061680934581.png,True,False,0,0,True,,O,False,False,False,False,62,DA,,,False,False
DF45,AK기흥점,경기도 용인시 기흥구 기흥역로 63 기흥AK 1층,37.274842769629,127.118778508807,34.26,1030,2200,False,False,20250711,,,DF45_2025071950928521.png,True,False,0,0,True,,E,False,False,False,False,31,DA,,,True,False
DCB9,송산그린시티점,경기도 화성시 꽃내음1길 19-6 (새솔동) 1층,37.2842181380217,126.818119694231,34.44,1000,2200,False,False,20210917,,,DCB9_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
DD36,경기광주초월역점,경기도 광주시 초월읍 경충대로 1087 102호,37.3741050698526,127.297341107422,34.72,1000,2200,False,False,20220617,,,DD36_1.jpg,True,False,0,0,True,,E,False,False,False,False,35,DA,,,False,False
D149,강남대점,경기도 용인시 기흥구 강남로 3 강남앤플러스 1층 116~118호,37.2711596,127.1261304,34.87,1000,2230,False,False,20120917,,,D149_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
D396,용인동백점,경기도 용인시 기흥구 동백5로 21-11,37.2775522,127.1527363,35.13,1000,2230,False,False,20150923,,,D396_2025072061009531.png,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DDD0,수원영통역점,경기도 수원시 영통구 봉영로 1606 미네시티 1층 103호,37.2538686061108,127.074491002062,35.39,1000,2230,False,False,20230602,,,DDD0_1.jpg,True,False,0,0,True,,E,False,False,False,False,24,DA,,,False,False
DCDD,용인기흥점,경기도 용인시 기흥구 용구대로 1859 세원빌딩 1층 올리브영,37.2541610105053,127.104611826288,36.04,1000,2200,False,False,20210819,,,DCDD_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,E1,,,False,False
DDCC,수원망포사거리점,경기도 수원시 영통구 덕영대로 1470,37.245061076317,127.051036910265,35.95,1000,2230,False,False,20240926,,,DDCC_202501240936441.png,True,False,0,0,True,,E,False,False,False,False,29,DA,,,False,False
DA37,수원망포점,경기도 수원시 영통구 영통로 127 센타프라자 1층,37.2387942,127.0558602,36.71,1000,2230,False,False,20161026,,,DA37_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
DE5C,화성반월점,경기도 화성시 영통로60번길 7 헤센IT타워 1층,37.2368037326095,127.061953428367,37.02,1000,2230,False,False,20240520,,,DE5C_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DC7F,파주문산점,경기도 파주시 문산읍 문향로 71 신성타워 1~2층,37.8584004658096,126.785179116883,37.15,1000,2230,False,False,20210531,,,DC7F_1.jpg,True,False,0,0,True,,E,False,False,False,False,11,DA,,,False,False
DE27,롯데프리미엄아울렛기흥점,경기도 용인시 기흥구 신고매로 124 롯데프리미엄아울렛 기흥점 지하1층,37.2255419641124,127.121283960956,39.52,1030,2100,False,False,20231027,,,DE27_1.jpg,True,False,0,0,True,,E,False,False,False,False,5,DA,,,False,False
D353,동탄센트럴파크점,경기도 화성시 동탄지성로 102,37.2081781,127.0642287,40.19,1000,2230,False,False,20150529,,,D353_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DA47,동탄한빛점,경기도 화성시 동탄중심상가2길 37,37.2065175,127.0730815,40.51,1000,2230,False,False,20161109,,,DA47_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DD55,용인역북점,경기도 용인시 처인구 중부대로 1294 1층,37.235473912519,127.188304185908,40.71,1000,2230,False,False,20220916,,,DD55_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DD3A,용인중앙점,경기도 용인시 처인구 금령로 86 1층,37.2350859784862,127.205815188674,41.45,1000,2230,False,False,20220930,,,DD3A_1.jpg,True,False,0,0,True,,E,False,False,False,False,27,DA,,,False,False
D490,동탄솔빛점,경기도 화성시 동탄솔빛로 51,37.1936764,127.0730355,41.91,1000,2230,False,False,20160422,,,D490_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,DA,,,False,False
DE2D,화성남양점,"경기도 화성시 남양읍 시청로 6 훼밀리프라자 105,106호",37.2084041510997,126.81853454757,42.2,1000,2200,False,False,20231202,,,DE2D_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,DA,,,False,False
DC7C,동탄호수공원점,경기도 화성시 동탄대로 181,37.1720762292297,127.104078001389,44.84,1030,2200,False,False,20200325,,,DC7C_202504990928291.png,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DE83,화성향남점,"경기도 화성시 향남읍 발안로 103-6 J&H빌딩 1,2층",37.1317772389814,126.92191279422,48.4,1000,2200,False,False,20240901,,,DE83_202501240934131.png,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DCFE,화성향남로데오점,경기도 화성시 향남읍 발안양감로 187 하길리 1465-2,37.1163831823586,126.910892199461,50.21,1100,2230,False,False,20220318,,,DCFE_202503631028521.png,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DDED,이천증포점,경기도 이천시 이섭대천로 1434 1층,37.2954700784363,127.457267437677,51.28,1000,2200,False,False,20230912,,,DDED_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,DA,,,False,False
DDA1,이천터미널점,경기도 이천시 중리천로 84,37.2782229419076,127.446350794734,51.66,0930,2200,False,False,20230303,,,DDA1_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
BA4E,평택신장점,경기도 평택시 쇼핑로 22 1층(신장동),37.0807727,127.0518823,54.07,1200,2200,False,False,20180420,,,BA4E_1.jpg,False,False,0,0,False,,E,False,False,False,False,7,B1,,,False,False
DDBD,평택고덕로데오점,경기도 평택시 고덕갈평6길 29 올리브영,37.0572802848504,127.047438154389,56.62,1000,2200,False,False,20230409,,,DDBD_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
DBBB,평택서정점,"경기도 평택시 정암로 2 1층 (429-10,11번지)",37.0569615,127.0539571,56.72,1000,2230,False,False,20180524,,,DBBB_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DD26,평택고덕점,경기도 평택시 고덕여염9길 40,37.0405764968362,127.051594709587,58.51,1030,2200,False,False,20220408,,,DD26_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,E1,,,False,False
DE4A,평택고덕에듀타운점,경기도 평택시 고덕로 250 에듀스카이 102호~105호,37.0363056605908,127.028330660423,58.81,1000,2200,False,False,20240118,,,DE4A_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DD6B,평택동삭점,"경기도 평택시 지제동삭2로 181-24 스타메디컬 1층 101호, 102호, 103호",37.0168928217201,127.093826986464,61.6,1000,2200,False,False,20221111,,,DD6B_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,DA,,,False,False
DAB4,평택소사벌점,경기도 평택시 평남로 862 로이드빌딩 105~107호,37.000473,127.1115151,63.66,1000,2230,False,False,20170217,,,DAB4_1.jpg,True,False,0,0,True,,E,False,False,False,False,36,DA,,,False,False
DB5F,평택소사벌로터리점,경기도 평택시 비전5로 16,36.999843,127.1132563,63.76,1000,2200,False,False,20171030,,,DB5F_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
B039,평택역점,경기도 평택시 평택2로10번길 10-3 1층,36.9921148,127.0882792,64.25,1030,2200,False,False,20111221,,,B039_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,B1,,,False,False
B057,평택AK역사점,경기도 평택시 평택로 51 평택AK백화점 4층,36.9906679,127.0854199,64.38,1030,2000,False,False,20120227,,,B057_1.jpg,False,False,0,0,False,,E,False,False,False,False,7,B1,,,False,False
DDCB,평택로데오점,경기도 평택시 평택로32번길 28 올리브영 평택로데오점,36.9911243429396,127.089485830452,64.38,1000,2230,False,False,20230516,,,DDCB_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DE61,안성마정점,경기도 안성시 공도읍 서동대로 4473-1 B동 1층 올리브영,37.0092634101026,127.198988612218,64.53,1000,2200,False,False,20240531,,,DE61_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DB22,평택안중점,경기도 평택시 안중읍 안현로서6길 48,36.98481,126.9241232,64.64,1000,2200,False,False,20170728,,,DB22_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
DDCF,경기여주DI점,경기도 여주시 세종로 217 1층 일부,37.278548788937,127.637843127805,65.8,1000,2200,False,False,20230629,,,DDCF_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,DA,,,False,False
DE92,여주프리미엄빌리지점,경기도 여주시 명품1로 22-6 올리브영,37.242243420002,127.616456333207,66.26,1030,2030,False,False,20240528,,,DE92_1.jpg,True,False,0,0,False,,E,False,False,False,False,15,DA,,,False,False
DB30,임학역점,인천광역시 계양구 장제로 867,37.5447538,126.7380684,21.89,1100,2230,False,False,20170825,,,DB30_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
DB0E,계양구청점,인천광역시 계양구 계산새로 93 밀레니엄프라자 1층 101호,37.5381659,126.7385029,21.94,1000,2230,False,False,20170721,,,DB0E_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DB82,계양점,인천광역시 계양구 오조산로 3 (작전동),37.5312086,126.7378206,22.11,1000,2230,False,False,20171228,,,DB82_1.jpg,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DDD8,검단아라점,인천광역시 서구 이음대로 479 CS메디컬프라자 101호,37.5848984626559,126.71286820468,24.11,1000,2200,False,False,20230608,,,DDD8_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,E1,,,False,False
DD4B,인천검단센트럴점,"인천광역시 서구 이음대로 388 검단에이비엠타워 101, 102호",37.5930778766234,126.712703736255,24.23,1000,2230,False,False,20220818,,,DD4B_1.jpg,True,False,0,0,True,,E,False,False,False,False,34,DA,,,False,False
D342,인천만수점,인천광역시 남동구 장승남로 48,37.4431574532701,126.737621529259,25.65,1000,2230,False,False,20150430,,,D342_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,E1,,,False,False
D559,인천원당점,인천광역시 서구 원당대로 854,37.5933152,126.696311,25.66,1000,2230,False,False,20160819,,,D559_1.jpg,True,False,0,0,True,,E,False,False,False,False,24,DA,,,False,False
D574,인천서창점,"인천광역시 남동구 서창남로 51 노블시티 106호, 107호",37.4238686,126.7497981,25.97,1000,2230,False,False,20160831,,,D574_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,DA,,,False,False
D426,인천서구청점,인천광역시 서구 탁옥로 57,37.5440488,126.676155,27.33,1000,2230,False,False,20151211,,,D426_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
D430,인천길병원점,인천광역시 남동구 구월남로 174,37.4527781,126.7090706,27.32,1000,2230,False,False,20151223,,,D430_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
D375,인천검암점,인천광역시 서구 승학로 491,37.5655503,126.6740318,27.42,1000,2230,False,False,20150730,,,D375_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,DA,,,False,False
D399,검단신도시점,인천광역시 서구 완정로 14,37.594852,126.6724934,27.77,1000,2230,False,False,20151002,,,D399_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
D509,인천가좌점,인천광역시 서구 원적로 103,37.4956723,126.6825611,27.75,1000,2230,False,False,20160530,,,D509_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
DD7C,인천루원시티점,인천광역시 서구 가정로 406 루원지웰시티푸르지오 상가 A동 129~131호,37.5214629875846,126.673952289268,27.85,1000,2230,False,False,20230226,,,DD7C_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
D445,간석역점,인천광역시 남동구 석산로 17,37.4635296,126.6952989,27.91,1030,2230,False,False,20151231,,,D445_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
D537,인천신현점,인천광역시 서구 가정로 370,37.5178411,126.6732128,27.98,1000,2230,False,False,20160705,,,D537_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,E1,,,False,False
DC52,홈플러스간석점,인천광역시 남동구 경원대로 971 홈플러스간석점 1F,37.469586328031596,126.6891073752061,28.15,1000,2200,False,False,20190815,,,DC52_1.jpg,True,False,0,0,False,,E,False,False,False,False,5,DA,,,False,False
D218,인천구월로데오점,인천광역시 남동구 인하로 497-8 1층,37.4436287,126.7021195,28.34,1000,2300,True,False,20130430,,,D218_1.jpg,True,False,0,0,True,,O,False,False,False,False,47,DA,,,False,False
DB3B,올리브영 구월 타운,"인천광역시 남동구 예술로 126 LINK126 2층 215호, 216호",37.4451956,126.7007932,28.36,1000,2300,True,False,20170825,,,DB3B_1.jpg,True,False,0,0,True,,O,False,False,False,False,42,DA,,,False,False
D552,인천석남점,인천광역시 서구 가정로 201-1,37.5028766,126.671747,28.46,1000,2230,False,False,20160729,,,D552_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,E1,,,False,False
DD76,인천터미널역점,인천광역시 미추홀구 예술로 지하 85 지하1층,37.4419049500121,126.699690868667,28.61,0900,2230,False,False,20221216,,,DD76_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
D402,검단사거리점,인천광역시 서구 검단로 480,37.6017185,126.6574117,29.18,1000,2230,False,False,20151016,,,D402_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DAC9,홈플러스인천논현점,인천광역시 남동구 청능대로 596,37.4006214,126.7256486,29.24,1000,2200,False,False,20170313,,,DAC9_1.jpg,True,False,0,0,False,,E,False,False,False,False,5,E1,,,False,False
DC49,청라커낼에비뉴점,"인천광역시 서구 청라에메랄드로 79 커낼에비뉴 A16,17,18호",37.53233674617663,126.6556886216342,29.26,1100,2200,False,False,20190830,,,DC49_1.jpg,True,False,0,0,True,,E,False,False,False,False,10,DA,,,False,False
DA31,인천라피에스타점,인천광역시 남동구 논고개로 61 라피에스타,37.3974451,126.7273554,29.34,1000,2230,False,False,20161013,,,DA31_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DE0B,인천논현역점,인천광역시 남동구 청능대로 575 튜브567 126~128호,37.4011109006904,126.722683861291,29.41,1000,2230,False,False,20240131,,,DE0B_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
D351,인천청라점,인천광역시 서구 중봉대로586번길 22,37.5309854,126.6515743,29.64,1000,2230,False,False,20150529,,,D351_1.jpg,True,False,0,0,True,,E,False,False,False,False,29,DA,,,False,False
D423,청라타워돔점,인천광역시 서구 중봉대로612번길 10-17 청라타워돔 1층,37.5339191,126.652042,29.56,1000,2230,False,False,20151209,,,D423_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DCB2,인천앨리웨이점,인천광역시 미추홀구 숙골로87번길 5 더샵인천스카이타워 2단지 204동 1층 1-42호~45호,37.4691688225896,126.663461527687,30.27,1000,2200,False,False,20210430,,,DCB2_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DB1B,청라스퀘어세븐점,"인천광역시 서구 청라루비로 76 스퀘어세븐 B117호, B118호, B119호",37.5322983,126.6416154,30.49,1100,2200,False,False,20181102,,,DB1B_1.jpg,True,False,0,0,True,,E,False,False,False,False,5,DA,,,False,False
B108,인하대점,인천광역시 미추홀구 인하로 81 1층,37.451229,126.6573233,31.52,1000,2200,False,False,20121212,,,B108_1.jpg,True,False,0,0,True,,E,False,False,False,False,45,B1,,,False,False
DD7B,청라시티점,인천광역시 서구 청라한내로100번길 24 쓰리엠파크 2차 111~113호,37.5338250330152,126.630215752169,31.47,1000,2230,False,False,20230317,,,DD7B_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
D155,인천스퀘어원점,인천광역시 연수구 청능대로 210 스퀘어원 3층,37.4059072,126.6836042,31.9,1030,2200,False,False,20121005,,,D155_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DB08,연수구청점,"인천광역시 연수구 먼우금로 190 연수프라자 101호, 102호",37.4140577,126.6767464,31.92,1000,2230,False,False,20170616,,,DB08_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,DA,,,False,False
DB59,홈플러스인하점,인천광역시 미추홀구 소성로 6 홈플러스인하점,37.447067,126.6508363,32.24,1000,2200,False,False,20170922,,,DB59_1.jpg,True,False,0,0,False,,E,False,False,False,False,31,DA,,,False,False
DAB8,인천연수점,인천광역시 연수구 앵고개로 250 103~107호,37.4081836019612,126.671505201962,32.66,1000,2230,False,False,20170310,,,DAB8_1.jpg,True,False,0,0,True,,E,False,False,False,False,27,DA,,,False,False
BA88,송도점,"인천광역시 연수구 해돋이로120번길 23 102,3호 송도동",37.3942282322686,126.650797270513,35.03,1000,2200,False,False,20200401,,,BA88_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,B1,,,False,False
DA7E,송도글로벌점,인천광역시 연수구 송도과학로16번길 33-4 송도트리플스트리트 D동 125-15호,37.3786748,126.6628102,35.13,1030,2200,False,False,20170428,,,DA7E_1.jpg,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DADF,송도트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-2 송도트리플스트리트 B동 121,122,125호",37.3803113,126.6601136,35.22,1030,2200,False,False,20170428,,,DADF_2025103021122551.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DEAC,현대프리미엄아울렛송도점,인천광역시 연수구 송도국제대로 123 지하 1층,37.3816291013573,126.657917047216,35.29,1030,2100,False,False,20240830,,,DEAC_202501240932531.png,True,False,0,0,False,,E,False,False,False,False,44,DA,,,False,False
DEA1,송도센트럴파크점,인천광역시 연수구 해돋이로171번길 11 105~108호,37.3937611252816,126.64462119093,35.52,1000,2230,False,False,20240828,,,DEA1_202501241114511.jpg,True,False,0,0,True,,E,False,False,False,False,43,DA,,,False,False
DD56,송도랜드마크시티점,"인천광역시 연수구 랜드마크로 68 84, 85호",37.415163,126.622983,35.99,1000,2230,False,False,20220916,,,DD56_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,DA,,,False,False
DCD0,송도인천대입구역점,인천광역시 연수구 벤처로 10,37.3824512554796,126.636816667557,36.78,1000,2200,False,False,20210528,,,DCD0_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DCCF,영종하늘도시점,인천광역시 중구 하늘중앙로195번길 20 마지프라자 103~105호,37.4894086304596,126.561470062996,38.28,1000,2200,False,False,20211029,,,DCCF_1.jpg,True,False,0,0,True,,E,False,False,False,False,19,DA,,,False,False
DDE5,영종하늘달빛로점,"인천광역시 중구 하늘중앙로225번길 4 영종에스타워 1층 107호, 108호",37.4878341959336,126.557981659982,38.62,1000,2230,False,False,20231031,,,DDE5_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DB13,운서역점,인천광역시 중구 신도시남로142번길 6 메가스타영종 1층 113~115,37.4934057,126.4915618,44.23,1000,2230,False,False,20171129,,,DB13_2025092510956091.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DF8A,운서점,인천광역시 중구 흰바위로59번길 8,37.4922607367481,126.492411887322,44.18,1000,2230,False,False,20250829,,,DF8A_2025092510927431.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,True,False
BA5B,인천강화점,인천광역시 강화군 강화읍 강화대로 414,37.7468592,126.4856806,48.44,1000,2130,False,False,20180720,,,BA5B_1.jpg,False,False,0,0,False,,E,False,False,False,False,9,B1,,,False,False
DB40,인천공항제2여객터미널점,인천광역시 중구 제2터미널대로 446 인천국제공항 제2여객터미널 지하1층 올리브영,37.4668685,126.4337796,49.82,0600,2200,False,False,20180118,,,DB40_2024102940043091.jpg,True,False,0,0,True,,E,False,False,False,False,46,DA,,,False,False
DE6D,인천공항제1여객터미널점,인천광역시 중구 공항로 272 지하 1층 중앙 올리브영,37.458350712273,126.427699293474,50.56,0600,2200,False,False,20240402,,,DE6D_1.jpg,True,False,0,0,True,,E,False,False,False,False,70,DA,,,False,False
DDD6,인천인스파이어점,인천광역시 중구 공항문화로 127 인스파이어 리조트,37.4655300794822,126.389117686755,53.7,1000,2200,False,False,20240315,,,DDD6_1.jpg,True,False,0,0,False,,E,False,False,False,False,3,DA,,,False,False
DD39,춘천엔타점,강원특별자치도 춘천시 후석로 120 춘천NH타워 1층,37.863391489229,127.748296233994,74.92,1000,2200,False,False,20220630,,,DD39_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
BA91,강원대점,강원특별자치도 춘천시 서부대성로 231-1 1층,37.8731572746484,127.743965522245,75.07,1100,2200,False,False,20210401,,,BA91_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,B1,,,False,False
BAD0,춘천후평점,강원특별자치도 춘천시 후석로 304,37.8783891602115,127.751327034554,75.91,1100,2200,False,False,20251105,,,BAD0_2025113100913121.jpg,True,False,0,0,True,,E,False,False,False,False,20,B1,,,False,False
DEE8,원주무실중앙점,강원특별자치도 원주시 능라동길 49 1~2층,37.3347151494339,127.929584188646,87.18,1000,2200,False,False,20250531,,,DEE8_2025051501443061.png,True,False,0,0,True,,E,False,False,False,False,51,DA,,,True,False
D387,강릉교동점,강원특별자치도 강릉시 교동광장로 115,37.7649372,128.8775756,168.06,1000,2230,False,False,20150828,,,D387_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DEBC,올리브영 강릉 타운,강원특별자치도 강릉시 금성로42번길 11,37.7536534448586,128.895590610162,169.48,1000,2200,False,False,20250612,,,DEBC_2025061621413081.png,True,False,0,0,True,,E,False,False,False,False,47,DA,,,True,False
DBDA,강릉입암점,강원특별자치도 강릉시 용지로 23 104호(입암동),37.7536561,128.9114117,170.87,1030,2200,False,False,20180530,,,DBDA_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,E1,,,False,False
DB32,강릉포남점,강원특별자치도 강릉시 하평길 37,37.7704948,128.9129152,171.22,1000,2200,False,False,20170830,,,DB32_1.jpg,True,False,0,0,True,,E,False,False,False,False,10,DA,,,False,False
DE7A,동해청운점,강원특별자치도 동해시 청운1길 56 올리브영 동해청운점,37.4858812772832,129.10940384012,187.53,1000,2200,False,False,20240528,,,DE7A_1.jpg,True,False,0,0,True,,E,False,False,False,False,5,E1,,,False,False
BA60,동해점,"강원특별자치도 동해시 천곡로 68 105호, 106호(천곡동, 현대코아)",37.5232812,129.1128123,187.63,1000,2200,False,False,20180914,,,BA60_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,B1,,,False,False
